"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","is_base_page","cacheControl","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"104.78.242.208","186","","","-1","-1","Document","3","7488","7741","text/html","0","1","","100","7580","https://tap.walmart.com/tapframe?host=","70","7580","200","161","","1619","11","1172","","181105_Z9_4","7558","67","7559","100","","2732","7741","21","GET","895","895","5743","0.55","-1","-1","tap.walmart.com","100","-1","https://b.wal.co/rum-mappings-Homepage.js;iVTfYmrFfoXlig5HlwlpOB-DuCU?bh=beacon.walmart.com&pv_id=4f8d0b04-3877-41e5-918b-2a6a149de996","11","7484","/tapframe?host=","-1","","Akamai","7927","7741","7808","7808","7927","119","7488","7927","438","64","65","1","0","http/1.1","high","","max-age=0, no-cache, no-store","gzip","Mon, 05 Nov 2018 00:35:13 GMT","","",
"","128","","","-1","-1","","3","-1","-1","text/html; charset=utf-8","","1","","-1","-1","https://secure.adnxs.com/bounce?%2Fgetuid%3Fhttps%253A%252F%252Fbeacon.walmart.com%252Ftap.gif%253Ftap%253Dappnexus%2526thirdpartyuserid%253D%2524UID","-1","-1","302","-1","","691","130","0","","181105_Z9_4","-1","128","-1","-1","","0","7849","-1","GET","0","","","0.49.4","-1","-1","secure.adnxs.com","-1","-1","https://www.walmart.com/","-1","7849","/bounce?%2Fgetuid%3Fhttps%253A%252F%252Fbeacon.walmart.com%252Ftap.gif%253Ftap%253Dappnexus%2526thirdpartyuserid%253D%2524UID","-1","","","7977","7849","7977","7977","7977","0","7849","7977","128","65","66","1","0","","","","no-store, no-cache, private","","Sat, 15 Nov 2008 16:00:00 GMT","","",
"64.233.168.132","268","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tpc.googlesyndication.com/safeframe/1-0-30/js/ext.js","-1","-1","200","-1","","9197","7","89","","181105_Z9_4","-1","196","-1","100","30948222","26588","7849","-1","GET","8762","8762","2638","0.65","-1","-1","tpc.googlesyndication.com","100","-1","https://tpc.googlesyndication.com/safeframe/1-0-30/html/container.html","9","7846","/safeframe/1-0-30/js/ext.js","100","","Google","8117","7849","8045","8045","8117","72","7849","8117","268","66","67","1","0","h2","high","","public, immutable, max-age=31536000","gzip","Tue, 29 Oct 2019 05:18:55 GMT","","",
"64.233.168.132","297","","","-1","-1","Script","3","-1","-1","text/javascript; charset=UTF-8","0","1","","100","-1","https://tpc.googlesyndication.com/pagead/js/r20181031/r20110914/activeview/osd_listener.js","-1","-1","200","-1","","27914","7","55","","181105_Z9_4","-1","93","-1","100","827215","74812","7850","-1","GET","27354","27354","2638","0.66","-1","-1","tpc.googlesyndication.com","100","-1","https://tpc.googlesyndication.com/safeframe/1-0-30/html/container.html","9","7847","/pagead/js/r20181031/r20110914/activeview/osd_listener.js","100","","Google","8147","7850","7943","7943","8147","204","7850","8147","297","67","68","1","0","h2","high","","public, max-age=1209600","gzip","Wed, 14 Nov 2018 14:22:08 GMT","","",
"64.233.168.132","189","2760","","-1","100","Image","3","-1","-1","image/png","","1","","-1","-1","https://tpc.googlesyndication.com/pagead/imgad?id=CICAgKDbnIagYhABGAEyCPRXd1pX3XwH","-1","-1","200","-1","0","3235","7","103","","181105_Z9_4","-1","97","-1","100","530692","2760","7924","-1","GET","2760","","2638","0.67","-1","-1","tpc.googlesyndication.com","100","-1","https://tpc.googlesyndication.com/safeframe/1-0-30/html/container.html","9","7923","/pagead/imgad?id=CICAgKDbnIagYhABGAEyCPRXd1pX3XwH","50","","Google","8113","7924","8021","8021","8113","92","7924","8113","189","68","69","1","0","h2","low","","public, max-age=604800","","Sun, 11 Nov 2018 04:00:05 GMT","","",
"","179","","","-1","-1","Image","3","-1","-1","text/html; charset=utf-8","","1","","-1","-1","https://secure.adnxs.com/px?t=2&id=847154&seg=7690177","-1","-1","302","-1","","763","20","0","","181105_Z9_4","-1","179","-1","-1","","0","7932","-1","GET","0","","24","0.68","-1","-1","secure.adnxs.com","-1","-1","https://tap.walmart.com/tapframe?host=","-1","7932","/px?t=2&id=847154&seg=7690177","-1","","","8111","7932","8111","8111","8111","0","7932","8111","179","69","70","1","0","","","","no-store, no-cache, private","","Sat, 15 Nov 2008 16:00:00 GMT","","",
"","1021","","","-1","-1","Image","3","-1","-1","image/gif","","1","","-1","-1","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/966722698/?value=0&guid=ON&script=0&data.action=v&data.segment=0&random=1541378113778","-1","-1","302","-1","","886","41","0","","181105_Z9_4","-1","1021","-1","-1","","0","7934","-1","GET","42","","24","0.71","-1","-1","googleads.g.doubleclick.net","-1","-1","https://tap.walmart.com/tapframe?host=","-1","7934","/pagead/viewthroughconversion/966722698/?value=0&guid=ON&script=0&data.action=v&data.segment=0&random=1541378113778","-1","","","8955","7934","8955","8955","8955","0","7934","8955","1021","70","71","1","0","","","","no-cache, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","1017","","","-1","-1","Image","3","-1","-1","text/html; charset=utf-8","","1","","-1","-1","https://gum.criteo.com/sync?c=332&r=1&a=1&u=https%3A%2F%2Fbeacon.walmart.com%2Ftap.gif%3Ftap%3Dcriteo%26r%3Dbeacon.walmart.com%26thirdpartyuserid%3D%40USERID%40","-1","-1","302","-1","","583","55","0","","181105_Z9_4","-1","1017","-1","-1","","0","7935","-1","GET","209","","24","0.73","-1","-1","gum.criteo.com","-1","-1","https://tap.walmart.com/tapframe?host=","-1","7935","/sync?c=332&r=1&a=1&u=https%3A%2F%2Fbeacon.walmart.com%2Ftap.gif%3Ftap%3Dcriteo%26r%3Dbeacon.walmart.com%26thirdpartyuserid%3D%40USERID%40","-1","","","8952","7935","8952","8952","8952","0","7935","8952","1017","71","72","1","0","","","","private","","","","",
"","139","","","-1","-1","","3","-1","-1","text/plain; charset=utf-8","","1","","-1","-1","https://beacon.walmart.com/tap.gif?tap=appnexus&thirdpartyuserid=0","-1","-1","302","-1","","879","130","0","","181105_Z9_4","-1","139","-1","-1","","0","7977","-1","GET","0","","","0.49.5","-1","-1","beacon.walmart.com","-1","-1","https://www.walmart.com/","-1","7977","/tap.gif?tap=appnexus&thirdpartyuserid=0","-1","","","8116","7977","8116","8116","8116","0","7977","8116","139","72","73","1","0","","","","no-store, no-cache, must-revalidate","","Thu, 01 Jan 1970 00:00:00 GMT","","",
"172.217.195.157","901","","","-1","-1","Script","3","7623","8046","text/javascript; charset=UTF-8","0","1","","100","7750","https://pagead2.googlesyndication.com/pagead/osd.js","43","7750","200","296","","28848","1","174","","181105_Z9_4","7666","68","7667","100","1824","77091","8048","83","GET","28222","28222","19840","0.57","-1","-1","pagead2.googlesyndication.com","100","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_270.js","12","7619","/pagead/osd.js","0","","Google","8949","8048","8116","8116","8949","833","7623","8949","1323","73","74","1","0","h2","high","","public, max-age=3600","gzip","Mon, 05 Nov 2018 01:05:38 GMT","","",
"","908","","","-1","-1","Image","3","-1","-1","image/gif","","1","","-1","-1","https://loadus.exelator.com/load/?p=1069&g=3&category=undefined&itemIds=undefined&department=undefined&subCategory=undefined&j=0","-1","-1","302","-1","","915","1156","0","","181105_Z9_4","-1","908","-1","-1","","0","8089","-1","GET","0","","254","0.82","-1","-1","loadus.exelator.com","-1","-1","https://www.googletagmanager.com/gtm.js?id=GTM-W3TVVWN","-1","8089","/load/?p=1069&g=3&category=undefined&itemIds=undefined&department=undefined&subCategory=undefined&j=0","-1","","","8997","8089","8997","8997","8997","0","8089","8997","908","74","75","1","0","","","","no-cache","","","","",
"108.177.104.97","859","","","-1","-1","Script","3","-1","-1","application/javascript; charset=UTF-8","0","1","","100","-1","https://www.googletagmanager.com/gtag/js?id=AW-966722698","-1","-1","200","-1","","32299","1277","33","","181105_Z9_4","-1","63","-1","100","900","88283","8090","-1","GET","31815","31815","426","0.79","-1","-1","www.googletagmanager.com","100","-1","https://www.googletagmanager.com/gtm.js?id=GTM-W3TVVWN","10","8085","/gtag/js?id=AW-966722698","0","","Google","8949","8090","8153","8153","8949","796","8090","8949","859","75","76","1","0","h2","high","","private, max-age=900","gzip","Mon, 05 Nov 2018 00:35:14 GMT","","",
"68.67.179.27","838","43","","-1","100","","3","-1","-1","image/gif","","1","","-1","-1","https://secure.adnxs.com/bounce?%2Fpx%3Ft%3D2%26id%3D847154%26seg%3D7690177","-1","-1","200","-1","0","645","","818","","181105_Z9_4","-1","835","-1","-1","","43","8112","-1","GET","43","","","0.68.1","-1","-1","secure.adnxs.com","100","-1","","13","8112","/bounce?%2Fpx%3Ft%3D2%26id%3D847154%26seg%3D7690177","-1","","","8950","8112","8947","8947","8950","3","8112","8950","838","76","77","1","0","http/1.1","low","","no-store, no-cache, private","","Sat, 15 Nov 2008 16:00:00 GMT","","",
"","881","","","-1","-1","","3","-1","-1","image/gif","","1","","-1","-1","https://sync.mathtag.com/sync/img?mt_exid=10046&redir=https%3A%2F%2Fbeacon.walmart.com%2Ftap.gif%3Ftap%3Dmediamath%26thirdpartyuserid%3D%5BMM_UUID%5D%26mm_dc%3D%5BMT_DC%5D","-1","-1","302","-1","","624","130","0","","181105_Z9_4","-1","881","-1","-1","","0","8116","-1","GET","0","","","0.49.6","-1","-1","sync.mathtag.com","-1","-1","https://www.walmart.com/","-1","8116","/sync/img?mt_exid=10046&redir=https%3A%2F%2Fbeacon.walmart.com%2Ftap.gif%3Ftap%3Dmediamath%26thirdpartyuserid%3D%5BMM_UUID%5D%26mm_dc%3D%5BMT_DC%5D","-1","","","8997","8116","8997","8997","8997","0","8116","8997","881","77","78","1","0","","","","no-cache","","Mon, 05 Nov 2018 00:35:13 GMT","","",
"108.177.104.157","811","","","-1","-1","Image","3","-1","-1","image/gif","","1","","-1","-1","https://securepubads.g.doubleclick.net/pcs/view?xai=AKAOjsuIM4sm0nWJZCpjWQlHDbZujqVfjGjv0T6n1kvpEjSEbxWq3Q7yQEaXSmmL4yIStyDASFxwegpls0XrMnUGBKflgCmC2M2s9sfhJb8dRpsvkaH4dugdqDC4JIRplV1ohLmaiFoulIzgrO7X6RqnWIY9fd7mqeVnVOzvZpyggWycw_Glk1hfK87G4evR6z6yvJaYslKVD3KpNNifyoZF4skC9bX7e_Ads0_--sV6bWQBUjYLxSxaGPwYLm3DMYd3BqCQP73EntcKemvh&sai=AMfl-YQO72etzcaJNdakGplSVdSeCmexq2UABnsqDnnZ9KjQV3E_aH209xN6Cz7U78Tq4awix-VD-PKcQ_9TiiTDuMwllrknItF8S1vAJ52KAQ&sig=Cg0ArKJSzL2ju0l3lo3kEAE&urlfix=1&adurl=","-1","-1","200","-1","","558","8","472","","181105_Z9_4","-1","80","-1","100","","0","8136","-1","GET","0","","70","0.86","-1","-1","securepubads.g.doubleclick.net","100","-1","https://tpc.googlesyndication.com/safeframe/1-0-30/html/container.html","7","8130","/pcs/view?xai=AKAOjsuIM4sm0nWJZCpjWQlHDbZujqVfjGjv0T6n1kvpEjSEbxWq3Q7yQEaXSmmL4yIStyDASFxwegpls0XrMnUGBKflgCmC2M2s9sfhJb8dRpsvkaH4dugdqDC4JIRplV1ohLmaiFoulIzgrO7X6RqnWIY9fd7mqeVnVOzvZpyggWycw_Glk1hfK87G4evR6z6yvJaYslKVD3KpNNifyoZF4skC9bX7e_Ads0_--sV6bWQBUjYLxSxaGPwYLm3DMYd3BqCQP73EntcKemvh&sai=AMfl-YQO72etzcaJNdakGplSVdSeCmexq2UABnsqDnnZ9KjQV3E_aH209xN6Cz7U78Tq4awix-VD-PKcQ_9TiiTDuMwllrknItF8S1vAJ52KAQ&sig=Cg0ArKJSzL2ju0l3lo3kEAE&urlfix=1&adurl=","-1","","Google","8947","8136","8216","8216","8947","731","8136","8947","811","78","79","1","0","h2","low","","private","","Mon, 05 Nov 2018 00:35:14 GMT","","",
"108.177.104.157","805","","","-1","-1","Image","3","-1","-1","image/gif","","1","","-1","-1","https://securepubads.g.doubleclick.net/pcs/view?xai=AKAOjssunndj-l8NatahnvQp0lwPzGa7Oj-rIZvPGXKa9itHff6tkViO354o3dbuJOoI6pUUeqaC9hQ6pwiWyMeO4Rkb6K2U0Z6oUVedCmhb8j1T6WJR9N1-lwMr2Xz7xhWwceQhRMYqyObZxpQK_DtWInIqP1e-2OxR1DQ4A7MUJ46AU7YZuRcwzL391tHFQDAkP05J3gTPojFcxbIhNPqOmwS9a-NnitJDPNbHoQeBfwC7K-w-vSCMTWOvUYO4kU7rZMfsUJxn7IYZOrCP&sai=AMfl-YT9PJmetT0bNFgT3k5HOIiapbluVGwl2g4DcDWbsmEj7bJhMDOKCWcRbU-T2vRaVyUei8KIljJtfIylF43FP9l7ipxNMQLCRhKNEfnNPA&sig=Cg0ArKJSzBji55gTp4yyEAE&urlfix=1&adurl=","-1","-1","200","-1","","558","8","375","","181105_Z9_4","-1","80","-1","100","","0","8143","-1","GET","0","","70","0.87","-1","-1","securepubads.g.doubleclick.net","100","-1","https://tpc.googlesyndication.com/safeframe/1-0-30/html/container.html","7","8138","/pcs/view?xai=AKAOjssunndj-l8NatahnvQp0lwPzGa7Oj-rIZvPGXKa9itHff6tkViO354o3dbuJOoI6pUUeqaC9hQ6pwiWyMeO4Rkb6K2U0Z6oUVedCmhb8j1T6WJR9N1-lwMr2Xz7xhWwceQhRMYqyObZxpQK_DtWInIqP1e-2OxR1DQ4A7MUJ46AU7YZuRcwzL391tHFQDAkP05J3gTPojFcxbIhNPqOmwS9a-NnitJDPNbHoQeBfwC7K-w-vSCMTWOvUYO4kU7rZMfsUJxn7IYZOrCP&sai=AMfl-YT9PJmetT0bNFgT3k5HOIiapbluVGwl2g4DcDWbsmEj7bJhMDOKCWcRbU-T2vRaVyUei8KIljJtfIylF43FP9l7ipxNMQLCRhKNEfnNPA&sig=Cg0ArKJSzBji55gTp4yyEAE&urlfix=1&adurl=","-1","","Google","8948","8143","8223","8223","8948","725","8143","8948","805","79","80","1","0","h2","low","","private","","Mon, 05 Nov 2018 00:35:14 GMT","","",
"64.233.168.132","832","73946","","-1","62","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://tpc.googlesyndication.com/pagead/imgad?id=CICAgKDbnIb04wEQARgBMgilwp8MGm4TSg","-1","-1","200","-1","27919","74370","14","55","","181105_Z9_4","-1","76","-1","100","556253","73946","8147","-1","GET","73946","","40","0.88","-1","-1","tpc.googlesyndication.com","100","-1","https://tpc.googlesyndication.com/safeframe/1-0-30/html/container.html","9","8143","/pagead/imgad?id=CICAgKDbnIb04wEQARgBMgilwp8MGm4TSg","50","","Google","8979","8147","8223","8223","8979","756","8147","8979","832","80","81","1","0","h2","low","","public, max-age=604800","","Sun, 11 Nov 2018 11:06:07 GMT","1","0",
"64.233.168.132","834","140066","","-1","35","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://tpc.googlesyndication.com/pagead/imgad?id=CICAgKCbs5mt6gEQARgBMghKjn081GLZew","-1","-1","200","-1","90583","140491","20","55","","181105_Z9_4","-1","182","-1","100","556352","140066","8150","-1","GET","140066","","24","0.89","-1","-1","tpc.googlesyndication.com","100","-1","https://tpc.googlesyndication.com/safeframe/1-0-30/html/container.html","9","8146","/pagead/imgad?id=CICAgKCbs5mt6gEQARgBMghKjn081GLZew","50","","Google","8984","8150","8332","8332","8984","652","8150","8984","834","81","82","1","0","h2","low","","public, max-age=604800","","Sun, 11 Nov 2018 11:07:46 GMT","14","100",
"157.240.2.35","655","44","","-1","100","Image","3","7982","8319","image/gif","","1","","-1","8083","https://www.facebook.com/tr?id=168539446845503&noscript=1&ev=ViewCategory&cd%5Bapplication_id%5D=1678941432337384&cd%5Bexternal_id%5D=2EvFzEJfVizufdgphzLuKVD9mmB9LLla9-OZdbcOm4I&cd%5Bcat_id%5D=0","63","8083","200","236","0","418","34","340","","181105_Z9_4","8045","86","8049","100","","44","8323","34","GET","44","","24","0.70","-1","-1","www.facebook.com","100","-1","https://tap.walmart.com/tapframe?host=","14","7934","/tr?id=168539446845503&noscript=1&ev=ViewCategory&cd%5Bapplication_id%5D=1678941432337384&cd%5Bexternal_id%5D=2EvFzEJfVizufdgphzLuKVD9mmB9LLla9-OZdbcOm4I&cd%5Bcat_id%5D=0","-1","","Facebook","8978","8323","8409","8409","8978","569","7982","8978","988","82","83","1","0","h2","low","","no-cache, must-revalidate, max-age=0","","Mon, 05 Nov 2018 00:35:14 GMT","","",
"52.84.141.164","538","","","-1","-1","Script","3","7943","8449","application/x-javascript","0","1","","100","8096","https://vt.myvisualiq.net/2/n4sFI2trsKIirkhjOnXj9g==/vt-162.js","87","8096","200","353","","3954","49","349","","181105_Z9_4","8030","41","8041","100","0","11734","8451","55","GET","3460","3460","69","0.72","-1","-1","vt.myvisualiq.net","100","-1","https://tap.walmart.com/tapframe?host=","15","7935","/2/n4sFI2trsKIirkhjOnXj9g==/vt-162.js","0","","Amazon CloudFront","8989","8451","8492","8492","8989","497","7943","8989","1033","83","84","1","0","http/1.1","high","","","gzip","","","",
"173.194.223.148","503","","","-1","-1","Image","3","7936","8486","text/html; charset=UTF-8","0","1","","100","8073","https://8114842.fls.doubleclick.net/activityi;src=8114842;cat=walma0;type=home_0;u1=R_2e9KOa16zzsUqcSNH_XA;u2=;u4=0;ord=","72","8073","200","413","","1017","27","282","","181105_Z9_4","8008","69","8011","100","","446","8487","62","GET","346","346","24","0.69","-1","-1","8114842.fls.doubleclick.net","100","-1","https://tap.walmart.com/tapframe?host=","17","7933","/activityi;src=8114842;cat=walma0;type=home_0;u1=R_2e9KOa16zzsUqcSNH_XA;u2=;u4=0;ord=","-1","","Google","8990","8487","8556","8556","8990","434","7936","8990","1050","84","85","1","0","h2","low","","no-cache, must-revalidate","gzip","Fri, 01 Jan 1990 00:00:00 GMT","","",
"13.107.21.200","487","","","-1","-1","Script","3","8075","8502","application/javascript","0","1","","100","8238","https://bat.bing.com/bat.js","105","8238","200","264","","7707","1154","158","","181105_Z9_4","8180","35","8185","0","1800","22884","8502","53","GET","7033","7033","26","0.74","-1","-1","bat.bing.com","100","-1","https://www.googletagmanager.com/gtm.js?id=GTM-W3TVVWN","16","8072","/bat.js","0","","","8989","8502","8537","8537","8989","452","8075","8989","909","85","86","1","0","h2","high","","private,max-age=1800","gzip","","","",
"157.240.18.19","490","","","-1","-1","Script","3","8093","8502","application/x-javascript; charset=utf-8","0","1","","100","8240","https://connect.facebook.net/en_US/fbevents.js","87","8240","200","262","","24422","1","172","","181105_Z9_4","8180","31","8189","100","1200","74847","8503","51","GET","23406","23406","286","0.78","-1","-1","connect.facebook.net","100","-1","https://www.walmart.com/","22","8083","/en_US/fbevents.js","0","","Facebook","8993","8503","8534","8534","8993","459","8093","8993","890","86","87","1","0","h2","high","","public, max-age=1200","gzip","Sat, 01 Jan 2000 00:00:00 GMT","","",
"69.147.82.61","384","","","-1","-1","Script","3","8091","8606","application/javascript","0","1","","100","8239","https://s.yimg.com/wi/ytc.js","87","8239","200","367","","5346","1","160","","181105_Z9_4","8178","49","8186","100","0","14954","8607","53","GET","4111","4111","395","0.77","-1","-1","s.yimg.com","100","-1","https://www.walmart.com/","19","8081","/wi/ytc.js","0","","Yahoo","8991","8607","8656","8656","8991","335","8091","8991","891","87","88","1","0","h2","high","","","gzip","","","",
"52.84.141.249","380","","","-1","-1","Script","3","8096","8610","application/javascript","0","1","","100","8245","https://sc-static.net/scevent.min.js","86","8245","200","365","","6082","1","164","","181105_Z9_4","8182","37","8193","100","86","12992","8611","52","GET","5093","5093","256","0.80","-1","-1","sc-static.net","100","-1","https://www.walmart.com/","18","8086","/scevent.min.js","0","","Amazon CloudFront","8991","8611","8648","8648","8991","343","8096","8991","883","88","89","1","0","h2","high","","public, max-age=600","gzip","Sun, 04 Nov 2018 15:35:39 GMT","","",
"104.244.46.176","363","","","-1","-1","Script","3","8078","8629","application/javascript; charset=utf-8","0","1","","100","8249","https://static.ads-twitter.com/uwt.js","102","8249","200","380","","2440","1154","165","","181105_Z9_4","8180","60","8187","100","","5147","8630","62","GET","1954","1954","26","0.75","-1","-1","static.ads-twitter.com","100","-1","https://www.googletagmanager.com/gtm.js?id=GTM-W3TVVWN","21","8074","/uwt.js","-1","","Fastly","8993","8630","8690","8690","8993","303","8078","8993","907","89","90","1","0","h2","high","","no-cache","gzip","","","",
"151.101.184.84","358","","","-1","-1","Script","3","8088","8634","application/javascript","","1","","-1","8293","https://s.pinimg.com/ct/core.js","130","8293","200","341","","1430","1","304","","181105_Z9_4","8218","28","8223","100","7200","1097","8634","70","GET","1097","","294","0.76","-1","-1","s.pinimg.com","100","-1","https://www.walmart.com/","20","8079","/ct/core.js","50","","Cedexis","8992","8634","8662","8662","8992","330","8088","8992","899","90","91","1","0","http/1.1","high","","max-age=7200","","","","",
"74.119.119.131","326","","","-1","-1","Script","3","8110","8667","text/javascript","0","1","","100","8287","https://static.criteo.net/js/ld/ld.js","103","8287","200","380","","8013","1154","310","","181105_Z9_4","8213","30","8220","0","86400","19136","8668","67","GET","7615","7615","26","0.84","-1","-1","static.criteo.net","100","-1","https://www.googletagmanager.com/gtm.js?id=GTM-W3TVVWN","23","8105","/js/ld/ld.js","50","","","8994","8668","8698","8698","8994","296","8110","8994","876","91","92","1","0","http/1.1","high","","max-age=86400, public","gzip","Tue, 06 Nov 2018 00:35:14 GMT","","",
"64.233.169.157","238","","","-1","-1","Script","3","8110","8761","text/javascript; charset=UTF-8","0","1","","100","8250","https://www.googleadservices.com/pagead/conversion_async.js","74","8250","200","511","","9394","1154","180","","181105_Z9_4","8184","68","8185","100","3600","23404","8761","65","GET","8776","8776","26","0.85","-1","-1","www.googleadservices.com","100","-1","https://www.googletagmanager.com/gtm.js?id=GTM-W3TVVWN","25","8108","/pagead/conversion_async.js","50","","Google","8999","8761","8829","8829","8999","170","8110","8999","888","92","93","1","0","h2","high","","private, max-age=3600","gzip","Mon, 05 Nov 2018 00:35:14 GMT","","",
"192.132.33.27","200","35","","-1","100","Image","3","8093","8793","image/gif","","1","","-1","8293","https://bttrack.com/Pixel/Retarget/1030","125","8293","200","500","0","511","1156","370","","181105_Z9_4","8218","40","8224","-1","","35","8794","69","GET","35","","254","0.81","-1","-1","bttrack.com","100","-1","https://www.googletagmanager.com/gtm.js?id=GTM-W3TVVWN","24","8087","/Pixel/Retarget/1030","-1","","","8994","8794","8834","8834","8994","160","8093","8994","894","93","94","1","0","http/1.1","low","","private,no-cache","","-1","","",
"","727","","","-1","-1","Image","3","-1","-1","text/plain","","1","","-1","-1","https://omniture-ssl.walmart.com/b/ss/walmartcom/1/H.27.5/s03976358626022?AQB=1&ndh=1&t=4%2F10%2F2018%2019%3A35%3A14%200%20300&fid=5918C695F138AEA6-058C46ABDA633D5A&vmt=4EB1C758&vmf=walmart.112.2o7.net&ce=UTF-8&g=https%3A%2F%2Fwww.walmart.com%2F&cc=USD&events=event242&c1=Asset%20Impression&c2=non-p13n%20Impression%3AHomePage&c50=com&v65=non-p13n%3AThe%20real%20deals.%20New%20price%20drops%20every%20day%2C%20all%20in%20one%20exciting%20spot.%3AHomePage%3AcontentZone2%3APOVCarousel%3A1&pe=lnk_o&pev2=omniLinkName&s=375x667&c=32&j=1.6&v=N&k=Y&bw=375&bh=603&AQE=1","-1","-1","302","-1","","1216","","0","","181105_Z9_4","-1","727","-1","-1","","0","8833","-1","GET","0","","","0.90","-1","-1","omniture-ssl.walmart.com","-1","-1","","-1","8833","/b/ss/walmartcom/1/H.27.5/s03976358626022?AQB=1&ndh=1&t=4%2F10%2F2018%2019%3A35%3A14%200%20300&fid=5918C695F138AEA6-058C46ABDA633D5A&vmt=4EB1C758&vmf=walmart.112.2o7.net&ce=UTF-8&g=https%3A%2F%2Fwww.walmart.com%2F&cc=USD&events=event242&c1=Asset%20Impression&c2=non-p13n%20Impression%3AHomePage&c50=com&v65=non-p13n%3AThe%20real%20deals.%20New%20price%20drops%20every%20day%2C%20all%20in%20one%20exciting%20spot.%3AHomePage%3AcontentZone2%3APOVCarousel%3A1&pe=lnk_o&pev2=omniLinkName&s=375x667&c=32&j=1.6&v=N&k=Y&bw=375&bh=603&AQE=1","-1","","","9560","8833","9560","9560","9560","0","8833","9560","727","94","95","1","0","","","","no-cache, no-store, max-age=0, no-transform, private","","Sun, 04 Nov 2018 00:35:15 GMT","","",
"98.139.225.35","124","43","","-1","100","Image","3","8108","8874","image/gif","","1","","-1","8426","https://sp.analytics.yahoo.com/spp.pl?a=10000&.yp=34183","227","8426","200","448","0","705","1156","224","","181105_Z9_4","8335","54","8350","-1","","43","8875","76","GET","43","","254","0.83","-1","-1","sp.analytics.yahoo.com","100","-1","https://www.googletagmanager.com/gtm.js?id=GTM-W3TVVWN","26","8090","/spp.pl?a=10000&.yp=34183","-1","","","8999","8875","8929","8929","8999","70","8108","8999","875","95","96","1","0","h2","low","","no-cache, private, must-revalidate","","Mon, 05 Nov 2018 00:35:14 GMT","","",
"","109","","","-1","-1","","3","-1","-1","text/plain; charset=utf-8","","1","","-1","-1","https://beacon.walmart.com/tap.gif?tap=criteo&r=beacon.walmart.com&thirdpartyuserid=","-1","-1","302","-1","","787","","0","","181105_Z9_4","-1","109","-1","-1","","0","8953","-1","GET","0","","","0.73.1","-1","-1","beacon.walmart.com","-1","-1","","-1","8953","/tap.gif?tap=criteo&r=beacon.walmart.com&thirdpartyuserid=","-1","","","9062","8953","9062","9062","9062","0","8953","9062","109","96","97","1","0","","","","no-store, no-cache, must-revalidate","","Thu, 01 Jan 1970 00:00:00 GMT","","",
"108.177.112.147","108","42","","-1","100","","3","-1","-1","image/gif","","1","","-1","-1","https://www.google.com/pagead/1p-user-list/966722698/?value=0&guid=ON&script=0&data.action=v&data.segment=0&random=1541378113778&crd=CITQGw&cdct=2&is_vtc=1&random=1224818317","-1","-1","200","-1","0","481","","505","","181105_Z9_4","-1","106","-1","100","","84","8955","-1","GET","42","","","0.71.1","-1","-1","www.google.com","100","-1","","4","8955","/pagead/1p-user-list/966722698/?value=0&guid=ON&script=0&data.action=v&data.segment=0&random=1541378113778&crd=CITQGw&cdct=2&is_vtc=1&random=1224818317","-1","","Google","9063","8955","9061","9061","9063","2","8955","9063","108","97","98","1","0","h2","low","","no-cache, no-store, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"74.121.138.90","561","43","","-1","100","","3","-1","-1","image/gif","","1","","-1","-1","https://sync.mathtag.com/sync/img?mt_exid=10046&redir=https%3A%2F%2Fbeacon.walmart.com%2Ftap.gif%3Ftap%3Dmediamath%26thirdpartyuserid%3D%5BMM_UUID%5D%26mm_dc%3D%5BMT_DC%5D&mm_bnc&mm_bct","-1","-1","200","-1","0","474","130","4150","","181105_Z9_4","-1","560","-1","-1","","288","8997","-1","GET","43","","","0.49.7","-1","-1","sync.mathtag.com","100","-1","https://www.walmart.com/","27","8997","/sync/img?mt_exid=10046&redir=https%3A%2F%2Fbeacon.walmart.com%2Ftap.gif%3Ftap%3Dmediamath%26thirdpartyuserid%3D%5BMM_UUID%5D%26mm_dc%3D%5BMT_DC%5D&mm_bnc&mm_bct","-1","","","9558","8997","9557","9557","9558","1","8997","9558","561","98","99","1","0","http/1.1","low","","no-cache","","Mon, 05 Nov 2018 00:35:14 GMT","","",
