timestamp,inter_arrival_time,seq,ack,flag_CWR,flag_ECE,flag_URG,flag_ACK,flag_PSH,flag_RST,flag_SYN,flag_FIN,window_size,urgent_pointer,tcp_header_size,tcp_payload_size,ip_header_size,ip_id,ip_tos,ip_df,ip_mf,ip_offset
1541380175.68068,nan,3099376696,0,0,0,0,0,0,0,1,0,65535,0,44,0,5,0,0,1,0,0
1541380175.715826,0.03514599800109863,3099376697,571970634,0,0,0,1,0,0,0,0,2058,0,32,0,5,0,0,1,0,0
1541380175.717003,0.001177072525024414,3099376697,571970634,0,0,0,1,1,0,0,0,2058,0,32,267,5,0,0,1,0,0
1541380175.766256,0.049252986907958984,3099376964,571971612,0,0,0,1,0,0,0,0,2043,0,32,0,5,0,0,1,0,0
1541380175.767432,0.0011758804321289062,3099376964,571971613,0,0,0,1,0,0,0,0,2048,0,32,0,5,0,0,1,0,0
1541380175.768669,0.0012369155883789062,3099376964,571971613,0,0,0,1,0,0,0,1,2048,0,32,0,5,0,0,1,0,0
