id,start_time,end_time,duration,src_ip,src_port,dst_ip,dst_port,total_bytes,total_message_bytes,avg_inter_arrival_time,median_inter_arrival_time,std_inter_arrival_time,num_packets,src_names,dst_names
0,1541379532.886461,1541379532.886468,6.9141387939453125e-06,208.80.154.224,443,192.168.1.67,59593,1197,937,1.7285346984863281e-06,1.430511474609375e-06,8.820681921809162e-07,5,{'208.80.154.224'},"{'localhost', '192.168.1.67'}"
1,1541379532.89748,1541379532.897498,1.7881393432617188e-05,192.168.1.67,59593,208.80.154.224,443,156,0,8.940696716308594e-06,8.940696716308594e-06,6.079673767089844e-06,3,"{'localhost', '192.168.1.67'}",{'208.80.154.224'}
2,1541379532.952208,1541379533.360535,0.4083268642425537,192.168.1.67,59594,208.80.154.224,443,5337,1321,0.005372721897928338,9.34600830078125e-05,0.015310776088435214,77,"{'localhost', '192.168.1.67'}","{'www.wikipedia.org', '208.80.154.224'}"
3,1541379532.986492,1541379533.358684,0.3721921443939209,208.80.154.224,443,192.168.1.67,59594,97611,93443,0.004711292967011657,0.00016188621520996094,0.019707858249661443,80,"{'www.wikipedia.org', '208.80.154.224'}","{'localhost', '192.168.1.67'}"
4,1541379533.308546,1541379533.498903,0.19035696983337402,192.168.1.67,59595,208.80.154.240,443,1010,326,0.017305179075761276,0.0007750988006591797,0.020294659812508022,12,"{'localhost', '192.168.1.67'}","{'208.80.154.240', 'upload.wikimedia.org'}"
5,1541379533.344156,1541379533.492322,0.14816594123840332,208.80.154.240,443,192.168.1.67,59595,7426,6950,0.018520742654800415,0.00023257732391357422,0.02432456518509583,9,"{'208.80.154.240', 'upload.wikimedia.org'}","{'localhost', '192.168.1.67'}"
6,1541379533.998143,1541379534.571494,0.5733511447906494,192.168.1.67,59596,208.80.154.224,443,866,322,0.0637056827545166,0.01798415184020996,0.1335677678679479,10,"{'localhost', '192.168.1.67'}","{'en.wikipedia.org', '208.80.154.224'}"
7,1541379534.038516,1541379534.565751,0.5272350311279297,208.80.154.224,443,192.168.1.67,59596,6039,5563,0.06590437889099121,0.00046944618225097656,0.140255827066211,9,"{'en.wikipedia.org', '208.80.154.224'}","{'localhost', '192.168.1.67'}"
