timestamp,inter_arrival_time,seq,ack,flag_CWR,flag_ECE,flag_URG,flag_ACK,flag_PSH,flag_RST,flag_SYN,flag_FIN,window_size,urgent_pointer,tcp_header_size,tcp_payload_size,ip_header_size,ip_id,ip_tos,ip_df,ip_mf,ip_offset
1541380309.927264,nan,3134257772,527742378,0,0,0,1,0,0,1,0,23360,0,40,0,5,47293,32,1,0,0
1541380309.964882,0.03761792182922363,3134257773,527742616,0,0,0,1,0,0,0,0,5840,0,32,1448,5,49995,32,1,0,0
1541380309.965056,0.00017404556274414062,3134259221,527742616,0,0,0,1,1,0,0,0,5840,0,32,1149,5,49996,32,1,0,0
1541380310.036579,0.07152295112609863,3134260370,527742974,0,0,0,1,0,0,0,0,5989,0,32,0,5,56032,32,1,0,0
1541380310.041382,0.004803180694580078,3134260370,527742974,0,0,0,1,1,0,0,0,5989,0,32,91,5,56334,32,1,0,0
1541380310.091204,0.04982185363769531,3134260461,527743475,0,0,0,1,0,0,0,0,6114,0,32,0,5,60188,32,1,0,0
1541380310.091207,3.0994415283203125e-06,3134260461,527744424,0,0,0,1,0,0,0,0,6351,0,32,0,5,60189,32,1,0,0
1541380310.095548,0.0043408870697021484,3134260461,527744424,0,0,0,1,1,0,0,0,6351,0,32,245,5,60455,32,1,0,0
