timestamp,inter_arrival_time,seq,ack,flag_CWR,flag_ECE,flag_URG,flag_ACK,flag_PSH,flag_RST,flag_SYN,flag_FIN,window_size,urgent_pointer,tcp_header_size,tcp_payload_size,ip_header_size,ip_id,ip_tos,ip_df,ip_mf,ip_offset
1541378231.307501,nan,1695956663,0,0,0,0,0,0,0,1,0,65535,0,44,0,5,0,0,1,0,0
1541378231.357533,0.05003190040588379,1695956664,4235866019,0,0,0,1,0,0,0,0,4096,0,20,0,5,0,0,1,0,0
1541378231.358807,0.00127410888671875,1695956664,4235866019,0,0,0,1,1,0,0,0,4096,0,20,218,5,0,0,1,0,0
1541378231.408262,0.04945492744445801,1695956882,4235866160,0,0,0,1,0,0,0,0,4093,0,20,0,5,0,0,1,0,0
1541378231.408768,0.0005059242248535156,1695956882,4235866160,0,0,0,1,1,0,0,0,4096,0,20,51,5,0,0,1,0,0
1541378231.410877,0.002109050750732422,1695956933,4235866160,0,0,0,1,1,0,0,0,4096,0,20,441,5,0,0,1,0,0
1541378231.461572,0.050694942474365234,1695957374,4235866533,0,0,0,1,0,0,0,0,4090,0,20,0,5,0,0,1,0,0
